Variant Barcode,Handle,Vendor,Option2 Value,Option1 Value,Variant Price,Variant Inventory Qty
'128898,blusa-decote-v-shoulder,0,OFF WHITE,38,279.0,1.0
'128898,blusa-decote-v-shoulder,0,OFF WHITE,42,279.0,1.0
'128898,blusa-decote-v-shoulder,0,OFF WHITE,40,279.0,1.0
'128899,regata-detalhe-alca-verde-alecrim-shoulder,0,VERDE ALECRIM,40,319.0,1.0
'128899,regata-detalhe-alca-verde-alecrim-shoulder,0,VERDE ALECRIM,38,319.0,1.0
'128899,regata-detalhe-alca-verde-alecrim-shoulder,Shoulder,VERDE ALECRIM,36,319.0,1.0
'128900,blusa-manga-sino-khaki-shoulder,0,KHAKI,44,299.0,1.0
'128900,blusa-manga-sino-khaki-shoulder,0,KHAKI,42,299.0,1.0
'128900,blusa-manga-sino-khaki-shoulder,Shoulder,KHAKI,40,299.0,1.0
'128900,blusa-manga-sino-khaki-shoulder,0,KHAKI,46,299.0,1.0
'128901,t-shirt-cacau-bicolor-shoulder,0,BICOLOR CACAU,48,299.0,1.0
'128901,t-shirt-cacau-bicolor-shoulder,0,BICOLOR CACAU,46,299.0,1.0
'128901,t-shirt-cacau-bicolor-shoulder,Shoulder,BICOLOR CACAU,44,299.0,1.0
'128902,blusa-manga-franzida-shoulder,0,PRETO,GG,239.0,1.0
'128902,blusa-manga-franzida-shoulder,0,PRETO,G,239.0,1.0
'128902,blusa-manga-franzida-shoulder,0,PRETO,M,239.0,1.0
'128902,blusa-manga-franzida-shoulder,Shoulder,PRETO,P,239.0,0.0
'128903,blusa-poa-brisa-verde-shoulder,0,VERDE POÁ,G,459.0,1.0
'128903,blusa-poa-brisa-verde-shoulder,Shoulder,VERDE POÁ,M,459.0,0.0
'128903,blusa-poa-brisa-verde-shoulder,0,VERDE POÁ,GG,459.0,1.0
'128904,blusa-regulagem-decote-laranja-shoulder,0,LARANJA,M,359.0,0.0
'128904,blusa-regulagem-decote-laranja-shoulder,0,LARANJA,P,359.0,1.0
'128904,blusa-regulagem-decote-laranja-shoulder,Shoulder,LARANJA,PP,359.0,1.0
'128905,blusa-kimono-natural-shoulder,Shoulder,NATURAL,PP,299.0,1.0
'128905,blusa-kimono-natural-shoulder,0,NATURAL,GG,299.0,0.0
'128905,blusa-kimono-natural-shoulder,0,NATURAL,G,299.0,0.0
'128905,blusa-kimono-natural-shoulder,0,NATURAL,M,299.0,0.0
'128905,blusa-kimono-natural-shoulder,0,NATURAL,P,299.0,0.0
'128907,camisa-voil-oversized-rosa-shoulder,0,ROSA,42,299.0,0.0
'128907,camisa-voil-oversized-rosa-shoulder,0,ROSA,40,299.0,1.0
'128907,camisa-voil-oversized-rosa-shoulder,0,ROSA,38,299.0,0.0
'128907,camisa-voil-oversized-rosa-shoulder,Shoulder,ROSA,36,299.0,1.0
'128908,t-shirt-malha-manga-telada-preta-shoulder,Shoulder,PRETO,P,259.0,1.0
'128908,t-shirt-malha-manga-telada-preta-shoulder,0,PRETO,GG,259.0,0.0
'128908,t-shirt-malha-manga-telada-preta-shoulder,0,PRETO,G,259.0,0.0
'128908,t-shirt-malha-manga-telada-preta-shoulder,0,PRETO,M,259.0,1.0
'128910,t-shirt-viscolinho-decote-v-azul-shoulder,0,AZUL,G,139.0,2.0
'128910,t-shirt-viscolinho-decote-v-azul-shoulder,0,AZUL,GG,139.0,1.0
'128910,t-shirt-viscolinho-decote-v-azul-shoulder,0,AZUL,M,139.0,1.0
'128910,t-shirt-viscolinho-decote-v-azul-shoulder,0,AZUL,P,139.0,1.0
'128910,t-shirt-viscolinho-decote-v-azul-shoulder,Shoulder,AZUL,PP,139.0,2.0
'128911,t-shirt-viscolinho-decote-v-preto-shoulder,0,PRETO,GG,139.0,1.0
'128911,t-shirt-viscolinho-decote-v-preto-shoulder,0,PRETO,G,139.0,1.0
'128911,t-shirt-viscolinho-decote-v-preto-shoulder,0,PRETO,M,139.0,2.0
'128911,t-shirt-viscolinho-decote-v-preto-shoulder,0,PRETO,P,139.0,2.0
'128911,t-shirt-viscolinho-decote-v-preto-shoulder,Shoulder,PRETO,PP,139.0,2.0
'128912,t-shirt-franzido-lateral-off-white-shoulder,0,OFF WHITE,G,139.0,2.0
'128912,t-shirt-franzido-lateral-off-white-shoulder,0,OFF WHITE,M,139.0,3.0
'128912,t-shirt-franzido-lateral-off-white-shoulder,0,OFF WHITE,P,139.0,3.0
'128912,t-shirt-franzido-lateral-off-white-shoulder,Shoulder,OFF WHITE,PP,139.0,2.0
'128912,t-shirt-franzido-lateral-off-white-shoulder,0,OFF WHITE,GG,139.0,1.0
'128913,top-tricot-canelado-rosa-shoulder,0,ROSA SGILLE,M,239.0,1.0
'128913,top-tricot-canelado-rosa-shoulder,0,ROSA SGILLE,P,239.0,2.0
'128913,top-tricot-canelado-rosa-shoulder,Shoulder,ROSA SGILLE,PP,239.0,2.0
'128914,top-tricot-canelado-preto-shoulder,0,PRETO,P,239.0,2.0
'128914,top-tricot-canelado-preto-shoulder,0,PRETO,G,239.0,1.0
'128914,top-tricot-canelado-preto-shoulder,Shoulder,PRETO,PP,239.0,2.0
'128914,top-tricot-canelado-preto-shoulder,0,PRETO,M,239.0,1.0
'128919,camiseta-future-calvin-klein,0,PRETO,M,199.0,1.0
'128919,camiseta-future-calvin-klein,0,PRETO,XGG,199.0,0.0
'128919,camiseta-future-calvin-klein,0,PRETO,GG,199.0,1.0
'128919,camiseta-future-calvin-klein,0,PRETO,G,199.0,1.0
'128919,camiseta-future-calvin-klein,CALVIN KLEIN,PRETO,P,199.0,0.0
'128920,camiseta-nature-calvin-klein,0,BRANCO,GG,199.0,1.0
'128920,camiseta-nature-calvin-klein,0,BRANCO,G,199.0,1.0
'128920,camiseta-nature-calvin-klein,0,BRANCO,M,199.0,0.0
'128920,camiseta-nature-calvin-klein,CALVIN KLEIN,BRANCO,P,199.0,1.0
'128924,camiseta-botanic-flora-calvin-klein,0,BRANCO,GG,249.0,1.0
'128924,camiseta-botanic-flora-calvin-klein,0,BRANCO,G,249.0,1.0
'128924,camiseta-botanic-flora-calvin-klein,0,BRANCO,M,249.0,1.0
'128924,camiseta-botanic-flora-calvin-klein,CALVIN KLEIN,BRANCO,P,249.0,1.0
'128929,camiseta-leaf-colors-calvin-klein,0,BRANCO,GG,249.0,1.0
'128929,camiseta-leaf-colors-calvin-klein,0,BRANCO,G,249.0,1.0
'128929,camiseta-leaf-colors-calvin-klein,0,BRANCO,M,249.0,1.0
'128929,camiseta-leaf-colors-calvin-klein,CALVIN KLEIN,BRANCO,P,249.0,1.0
'128948,conjunto-top-barbatanas-e-calca-cut-cut-sclub,0,LILÁS,M,2019.0,1.0
'128948,conjunto-top-barbatanas-e-calca-cut-cut-sclub,0,LILÁS,G,2019.0,1.0
'128948,conjunto-top-barbatanas-e-calca-cut-cut-sclub,S CLUB,LILÁS,P,2019.0,2.0
'128952,vestido-curto-saia-botoes-s-club,S CLUB,AZUL,PP,1809.0,1.0
'128952,vestido-curto-saia-botoes-s-club,0,PRATA,M,1809.0,1.0
'128952,vestido-curto-saia-botoes-s-club,0,AZUL,M,1809.0,0.0
'128952,vestido-curto-saia-botoes-s-club,0,PRATA,PP,1809.0,0.0
'128954,mini-vestido-malha-estampa-ondas-s-club,S CLUB,CINZA ESTAMPADO,M,1569.0,1.0
'128990,calca-moletom-linho-colcci,COLCCI,OFF WHITE,PP,498.0,1.0
'128990,calca-moletom-linho-colcci,0,OFF WHITE,G,498.0,1.0
'128990,calca-moletom-linho-colcci,0,OFF WHITE,M,498.0,1.0
'128990,calca-moletom-linho-colcci,0,OFF WHITE,P,498.0,2.0
'128992,calca-jade-colcci,0,INDIGO,40,457.0,1.0
'128992,calca-jade-colcci,0,INDIGO,38,457.0,0.0
'128992,calca-jade-colcci,COLCCI,INDIGO,36,457.0,1.0
'128994,bermuda-sarja-davi-colcci,0,AZUL DARKNESS,50,399.0,2.0
'128994,bermuda-sarja-davi-colcci,0,AZUL DARKNESS,48,399.0,2.0
'128994,bermuda-sarja-davi-colcci,0,AZUL DARKNESS,46,399.0,1.0
'128994,bermuda-sarja-davi-colcci,0,AZUL DARKNESS,444,399.0,1.0
'128994,bermuda-sarja-davi-colcci,COLCCI,AZUL DARKNESS,42,399.0,1.0
'128996,bermuda-jeans-benicio-colcci,0,INDIGO,44,399.0,1.0
'128996,bermuda-jeans-benicio-colcci,0,INDIGO,50,399.0,1.0
'128996,bermuda-jeans-benicio-colcci,0,INDIGO,48,399.0,1.0
'128996,bermuda-jeans-benicio-colcci,0,INDIGO,46,399.0,1.0
'128996,bermuda-jeans-benicio-colcci,0,INDIGO,42,399.0,1.0
'128996,bermuda-jeans-benicio-colcci,COLCCI,INDIGO,40,399.0,1.0
'128998,bermuda-jeans-colcci,0,INDIGO MÉDIO,G,378.0,1.0
'128998,bermuda-jeans-colcci,0,INDIGO MÉDIO,GG,378.0,0.0
'128998,bermuda-jeans-colcci,0,INDIGO MÉDIO,M,378.0,1.0
'128998,bermuda-jeans-colcci,0,INDIGO MÉDIO,P,378.0,1.0
'128998,bermuda-jeans-colcci,COLCCI,INDIGO MÉDIO,PP,378.0,0.0
'128998,bermuda-jeans-colcci,0,INDIGO MÉDIO,XGG,378.0,1.0
'129001,bermuda-moletom-linho-colcci,0,BEGE TAUPE,M,399.0,1.0
'129001,bermuda-moletom-linho-colcci,COLCCI,BEGE TAUPE,P,399.0,1.0
'129002,shorts-jeans-tay-colcci-2,Carlos Kiister Store,INDIGO,34,349.0,1.0
'129003,shorts-tay-com-cinto-colcci,0,INDIGO,38,378.0,2.0
'129003,shorts-tay-com-cinto-colcci,0,INDIGO,42,378.0,1.0
'129003,shorts-tay-com-cinto-colcci,0,INDIGO,40,378.0,1.0
'129003,shorts-tay-com-cinto-colcci,COLCCI,INDIGO,36,378.0,2.0
'129004,shorts-sarja-tay-colcci,COLCCI,VERDE SPRING,36,349.0,1.0
'129004,shorts-sarja-tay-colcci,0,VERDE SPRING,38,349.0,1.0
'129005,shorts-bruna-com-cinto-colcci,0,INDIGO,40,548.0,1.0
'129005,shorts-bruna-com-cinto-colcci,0,INDIGO,38,548.0,2.0
'129007,shorts-bruna-com-aplicacao-colcci,COLCCI,INDIGO,36,457.0,1.0
'129007,shorts-bruna-com-aplicacao-colcci,0,INDIGO,38,457.0,1.0
'129008,camisa-polo-colcci-12,0,PRETO DET. VERDE,XGG,288.0,0.0
'129008,camisa-polo-colcci-12,0,PRETO DET. VERDE,GG,288.0,1.0
'129008,camisa-polo-colcci-12,0,PRETO DET. VERDE,G,288.0,1.0
'129008,camisa-polo-colcci-12,COLCCI,PRETO DET. VERDE,M,288.0,1.0
'129009,camiseta-escritas-colcci,0,OFF SHELL,P,167.0,2.0
'129009,camiseta-escritas-colcci,0,OFF SHELL,M,167.0,1.0
'129009,camiseta-escritas-colcci,0,OFF SHELL,GG,167.0,1.0
'129009,camiseta-escritas-colcci,0,OFF SHELL,G,167.0,2.0
'129009,camiseta-escritas-colcci,COLCCI,OFF SHELL,PP,167.0,1.0
'129009,camiseta-escritas-colcci,0,OFF SHELL,XGG,167.0,1.0
'129010,camiseta-escritas-colcci-1,0,PRETO,XGG,188.0,0.0
'129010,camiseta-escritas-colcci-1,0,PRETO,G,188.0,1.0
'129010,camiseta-escritas-colcci-1,0,PRETO,M,188.0,1.0
'129010,camiseta-escritas-colcci-1,0,PRETO,P,188.0,1.0
'129010,camiseta-escritas-colcci-1,COLCCI,PRETO,PP,188.0,1.0
'129010,camiseta-escritas-colcci-1,0,PRETO,GG,188.0,1.0
'129011,shorts-mia-barra-a-fio-open,0,INDIGO,40,320.0,1.0
'129011,shorts-mia-barra-a-fio-open,0,INDIGO,38,320.0,2.0
'129011,shorts-mia-barra-a-fio-open,OPEN,INDIGO,36,320.0,1.0
'129013,vestido-longo-estampado-open,0,LARANJA,M,835.0,1.0
'129013,vestido-longo-estampado-open,0,LARANJA,P,835.0,1.0
'129013,vestido-longo-estampado-open,OPEN,LARANJA,PP,835.0,1.0
'129014,camiseta-estampa-colcci,0,PRETO,XGG,167.0,1.0
'129014,camiseta-estampa-colcci,0,PRETO,GG,167.0,1.0
'129014,camiseta-estampa-colcci,0,PRETO,M,167.0,1.0
'129014,camiseta-estampa-colcci,0,PRETO,P,167.0,2.0
'129014,camiseta-estampa-colcci,COLCCI,PRETO,PP,167.0,1.0
'129014,camiseta-estampa-colcci,0,PRETO,G,167.0,1.0
'129017,camiseta-escritas-colcci-2,0,PRETO,XGG,188.0,0.0
'129017,camiseta-escritas-colcci-2,0,PRETO,GG,188.0,0.0
'129017,camiseta-escritas-colcci-2,0,PRETO,G,188.0,2.0
'129017,camiseta-escritas-colcci-2,0,PRETO,M,188.0,1.0
'129017,camiseta-escritas-colcci-2,0,PRETO,P,188.0,2.0
'129017,camiseta-escritas-colcci-2,COLCCI,PRETO,PP,188.0,1.0
'129018,camiseta-estampa-colcci-1,0,PRETO,M,188.0,0.0
'129018,camiseta-estampa-colcci-1,0,PRETO,G,188.0,1.0
'129018,camiseta-estampa-colcci-1,COLCCI,PRETO,P,188.0,1.0
'129020,regata-rusty-john-john,0,OFF WHITE,G,138.0,1.0
'129020,regata-rusty-john-john,0,OFF WHITE,M,138.0,1.0
'129020,regata-rusty-john-john,0,OFF WHITE,P,138.0,1.0
'129020,regata-rusty-john-john,John John,OFF WHITE,PP,138.0,1.0
'129021,bermuda-classica-colmar-jeans-john-john,0,JEANS PRETO,48,298.0,2.0
'129021,bermuda-classica-colmar-jeans-john-john,0,JEANS PRETO,44,298.0,2.0
'129021,bermuda-classica-colmar-jeans-john-john,0,JEANS PRETO,40,298.0,1.0
'129021,bermuda-classica-colmar-jeans-john-john,John John,JEANS PRETO,38,298.0,1.0
'129021,bermuda-classica-colmar-jeans-john-john,0,JEANS PRETO,46,298.0,2.0
'129021,bermuda-classica-colmar-jeans-john-john,0,JEANS PRETO,42,298.0,1.0
'129022,camisa-polo-two-lines-john-john,0,PRETO,GG,168.0,1.0
'129022,camisa-polo-two-lines-john-john,0,PRETO,G,168.0,2.0
'129022,camisa-polo-two-lines-john-john,0,PRETO,M,168.0,2.0
'129022,camisa-polo-two-lines-john-john,John John,PRETO,P,168.0,1.0
'129037,calca-afunilada-shoulder-1,0,PRETO,42,599.0,1.0
'129037,calca-afunilada-shoulder-1,0,PRETO,40,599.0,1.0
'129037,calca-afunilada-shoulder-1,0,PRETO,38,599.0,1.0
'129037,calca-afunilada-shoulder-1,Shoulder,PRETO,36,599.0,1.0
'129043,shorts-alfaiatado-shoulder,Shoulder,MARINHO,36,399.0,1.0
'129043,shorts-alfaiatado-shoulder,0,MARINHO,40,399.0,1.0
'129043,shorts-alfaiatado-shoulder,0,MARINHO,38,399.0,1.0
'129043,shorts-alfaiatado-shoulder,0,MARINHO,44,399.0,1.0
'129043,shorts-alfaiatado-shoulder,0,MARINHO,46,399.0,1.0
'129043,shorts-alfaiatado-shoulder,0,MARINHO,42,399.0,1.0
'129045,t-shirt-dress-fendas-natural-shoulder,0,NATURAL,GG,459.0,1.0
'129045,t-shirt-dress-fendas-natural-shoulder,0,NATURAL,G,459.0,1.0
'129045,t-shirt-dress-fendas-natural-shoulder,0,NATURAL,M,459.0,1.0
'129045,t-shirt-dress-fendas-natural-shoulder,0,NATURAL,P,459.0,1.0
'129045,t-shirt-dress-fendas-natural-shoulder,Shoulder,NATURAL,PP,459.0,1.0
'129047,calca-natural-pantacourt-recorte-lateral-shoulder,Shoulder,NATURAL,36,399.0,1.0
'129047,calca-natural-pantacourt-recorte-lateral-shoulder,0,NATURAL,44,399.0,1.0
'129047,calca-natural-pantacourt-recorte-lateral-shoulder,0,NATURAL,40,399.0,1.0
'129047,calca-natural-pantacourt-recorte-lateral-shoulder,0,NATURAL,38,399.0,1.0
'129047,calca-natural-pantacourt-recorte-lateral-shoulder,0,NATURAL,42,399.0,1.0
'129052,jaqueta-curta-pespontada-shoulder,Shoulder,PRETO,PP,499.0,1.0
'129052,jaqueta-curta-pespontada-shoulder,0,PRETO,P,499.0,1.0
'129052,jaqueta-curta-pespontada-shoulder,0,PRETO,G,499.0,1.0
'129052,jaqueta-curta-pespontada-shoulder,0,PRETO,M,499.0,1.0
'129053,colete-longo-bolsos-shoulder,0,VERDE,G,579.0,1.0
'129053,colete-longo-bolsos-shoulder,0,VERDE,M,579.0,1.0
'129053,colete-longo-bolsos-shoulder,0,VERDE,P,579.0,1.0
'129053,colete-longo-bolsos-shoulder,Shoulder,VERDE,PP,579.0,1.0
'129056,top-jeans-escuro-shoulder,0,JEANS AZUL,G,299.0,1.0
'129056,top-jeans-escuro-shoulder,0,JEANS AZUL,M,299.0,2.0
'129056,top-jeans-escuro-shoulder,0,JEANS AZUL,P,299.0,2.0
'129056,top-jeans-escuro-shoulder,Shoulder,JEANS AZUL,PP,299.0,2.0
'129057,blusa-com-franzido-no-decote-shoulder,0,OFF WHITE,42,299.0,1.0
'129057,blusa-com-franzido-no-decote-shoulder,0,OFF WHITE,40,299.0,1.0
'129057,blusa-com-franzido-no-decote-shoulder,Shoulder,OFF WHITE,36,299.0,1.0
'129057,blusa-com-franzido-no-decote-shoulder,0,OFF WHITE,38,299.0,1.0
'129059,calca-pantacourt-com-amarracao-shoulder,0,MARROM,40,539.0,1.0
'129059,calca-pantacourt-com-amarracao-shoulder,0,MARROM,36,539.0,1.0
'129059,calca-pantacourt-com-amarracao-shoulder,Shoulder,MARROM,34,539.0,1.0
'129059,calca-pantacourt-com-amarracao-shoulder,0,MARROM,38,539.0,1.0
'129060,saia-malha-texturizada-natural-shoulder,0,NATURAL,GG,399.0,1.0
'129060,saia-malha-texturizada-natural-shoulder,0,NATURAL,G,399.0,1.0
'129060,saia-malha-texturizada-natural-shoulder,0,NATURAL,M,399.0,1.0
'129060,saia-malha-texturizada-natural-shoulder,0,NATURAL,P,399.0,0.0
'129060,saia-malha-texturizada-natural-shoulder,Shoulder,NATURAL,PP,399.0,1.0
'129061,saia-linho-viscose-babado-maria-shoulder,0,VERDE,40,499.0,0.0
'129061,saia-linho-viscose-babado-maria-shoulder,0,VERDE,38,499.0,1.0
'129061,saia-linho-viscose-babado-maria-shoulder,Shoulder,VERDE,36,499.0,1.0
'129062,vestido-de-linho-com-viscose-midi-shoulder,0,MARROM,42,599.0,1.0
'129062,vestido-de-linho-com-viscose-midi-shoulder,Shoulder,MARROM,38,599.0,1.0
'129062,vestido-de-linho-com-viscose-midi-shoulder,0,MARROM,40,599.0,1.0
'129063,vestido-alca-larga-shoulder,0,VERDE,40,559.0,1.0
'129063,vestido-alca-larga-shoulder,Shoulder,VERDE,38,559.0,1.0
'129063,vestido-alca-larga-shoulder,0,VERDE,42,559.0,0.0
'129063,vestido-alca-larga-shoulder,0,VERDE,44,559.0,1.0
'129064,shorts-cintura-alta-off-white,0,OFF WHITE,38,399.0,1.0
'129064,shorts-cintura-alta-off-white,0,OFF WHITE,40,399.0,1.0
'129064,shorts-cintura-alta-off-white,0,OFF WHITE,36,399.0,1.0
'129064,shorts-cintura-alta-off-white,Shoulder,OFF WHITE,34,399.0,1.0
'129065,calca-jeans-escuro-wide-barra-desfiada-shoulder,0,JEANS AZUL,40,399.0,1.0
'129065,calca-jeans-escuro-wide-barra-desfiada-shoulder,0,JEANS AZUL,38,399.0,1.0
'129065,calca-jeans-escuro-wide-barra-desfiada-shoulder,Shoulder,JEANS AZUL,36,399.0,1.0
'129066,t-shirt-algas-cartaz-off-white-shoulder,0,OFF WHITE,G,179.0,1.0
'129066,t-shirt-algas-cartaz-off-white-shoulder,0,OFF WHITE,M,179.0,1.0
'129066,t-shirt-algas-cartaz-off-white-shoulder,0,OFF WHITE,P,179.0,2.0
'129066,t-shirt-algas-cartaz-off-white-shoulder,Shoulder,OFF WHITE,PP,179.0,1.0
'129067,t-shirt-rib-gola-alta-verde-lemon-pepper,0,VERDE,G,99.0,1.0
'129067,t-shirt-rib-gola-alta-verde-lemon-pepper,0,VERDE,M,99.0,0.0
'129067,t-shirt-rib-gola-alta-verde-lemon-pepper,0,VERDE,P,99.0,2.0
'129067,t-shirt-rib-gola-alta-verde-lemon-pepper,Shoulder,VERDE,PP,99.0,0.0
'129068,t-shirt-rib-gola-alta-azul-shoulder,Shoulder,AZUL,PP,99.0,1.0
'129068,t-shirt-rib-gola-alta-azul-shoulder,0,AZUL,M,99.0,1.0
'129068,t-shirt-rib-gola-alta-azul-shoulder,0,AZUL,P,99.0,2.0
'129068,t-shirt-rib-gola-alta-azul-shoulder,0,AZUL,G,99.0,0.0
'129069,t-shirt-rib-gola-alta-rosa-shoulder,0,ROSA,G,99.0,1.0
'129069,t-shirt-rib-gola-alta-rosa-shoulder,0,ROSA,M,99.0,1.0
'129069,t-shirt-rib-gola-alta-rosa-shoulder,0,ROSA,P,99.0,2.0
'129069,t-shirt-rib-gola-alta-rosa-shoulder,Shoulder,ROSA,PP,99.0,1.0
'129070,t-shirt-rib-gola-alta-off-white-shoulder,0,OFF WHITE,G,99.0,0.0
'129070,t-shirt-rib-gola-alta-off-white-shoulder,0,OFF WHITE,M,99.0,1.0
'129070,t-shirt-rib-gola-alta-off-white-shoulder,Shoulder,OFF WHITE,PP,99.0,1.0
'129070,t-shirt-rib-gola-alta-off-white-shoulder,0,OFF WHITE,P,99.0,2.0
'129071,t-shirt-floral-acafrao-lilas-shoulder,0,LILÁS,GG,139.0,1.0
'129071,t-shirt-floral-acafrao-lilas-shoulder,0,LILÁS,G,139.0,1.0
'129071,t-shirt-floral-acafrao-lilas-shoulder,0,LILÁS,M,139.0,0.0
'129071,t-shirt-floral-acafrao-lilas-shoulder,0,LILÁS,P,139.0,1.0
'129071,t-shirt-floral-acafrao-lilas-shoulder,Shoulder,LILÁS,PP,139.0,1.0
'129072,t-shirt-detalhe-manga-off-white-shoulder,0,OFF WHITE,G,199.0,1.0
'129072,t-shirt-detalhe-manga-off-white-shoulder,0,OFF WHITE,M,199.0,1.0
'129072,t-shirt-detalhe-manga-off-white-shoulder,0,OFF WHITE,P,199.0,2.0
'129072,t-shirt-detalhe-manga-off-white-shoulder,Shoulder,OFF WHITE,PP,199.0,2.0
'129073,t-shirt-detalhe-manga-verde-alecrim-shoulder,0,VERDE,GG,199.0,2.0
'129073,t-shirt-detalhe-manga-verde-alecrim-shoulder,0,VERDE,G,199.0,1.0
'129073,t-shirt-detalhe-manga-verde-alecrim-shoulder,0,VERDE,M,199.0,0.0
'129073,t-shirt-detalhe-manga-verde-alecrim-shoulder,0,VERDE,P,199.0,2.0
'129073,t-shirt-detalhe-manga-verde-alecrim-shoulder,Shoulder,VERDE,PP,199.0,1.0
'129076,blusa-tricot-manga-guipir-shoulder,0,NATURAL,G,359.0,0.0
'129076,blusa-tricot-manga-guipir-shoulder,0,NATURAL,M,359.0,1.0
'129076,blusa-tricot-manga-guipir-shoulder,Shoulder,NATURAL,P,359.0,1.0
'129105,body-recortes-lycra-apricot-laranja-patbo,0,LARANJA,M,898.0,1.0
'129105,body-recortes-lycra-apricot-laranja-patbo,PATBO,LARANJA,P,898.0,1.0
'129106,corset-maggie-nxt-lvl,NXT LVL,OFF WHITE,40,1689.0,1.0
'129106,corset-maggie-nxt-lvl,0,PRETO,42,1689.0,1.0
'129106,corset-maggie-nxt-lvl,0,OFF WHITE,42,1689.0,0.0
'129106,corset-maggie-nxt-lvl,0,PRETO,40,1689.0,0.0
'129107,calca-hope-nxt-lvl,NXT LVL,INDIGO,34,1289.0,1.0
'129107,calca-hope-nxt-lvl,0,INDIGO,36,1289.0,0.0
'129107,calca-hope-nxt-lvl,0,INDIGO,38,1289.0,1.0
'129107,calca-hope-nxt-lvl,0,INDIGO,40,1289.0,1.0
'129108,conjunto-body-e-sia-midi-lycra-patbo,0,PINK,M,1519.0,1.0
'129108,conjunto-body-e-sia-midi-lycra-patbo,PATBO,PINK,P,1519.0,1.0
'129110,vestido-longo-recortes-flor-chiffon-iris-pink-patbo,PATBO,PINK,36,3150.0,1.0
'129110,vestido-longo-recortes-flor-chiffon-iris-pink-patbo,0,PINK,38,3150.0,1.0
'129111,vestido-longo-frente-unica-cotton-candy-tiffany-patbo,0,AZUL,38,2998.0,1.0
'129111,vestido-longo-frente-unica-cotton-candy-tiffany-patbo,PATBO,AZUL,36,2998.0,1.0
'129112,jaqueta-jeans-hope-nxt-lvl,0,INDIGO,40,1489.0,0.0
'129112,jaqueta-jeans-hope-nxt-lvl,0,INDIGO,38,1489.0,2.0
'129112,jaqueta-jeans-hope-nxt-lvl,0,INDIGO,36,1489.0,0.0
'129112,jaqueta-jeans-hope-nxt-lvl,NXT LVL,INDIGO,34,1489.0,1.0
'129129,calca-bia-com-cinto-colcci,0,INDIGO,40,627.0,1.0
'129129,calca-bia-com-cinto-colcci,0,INDIGO,38,627.0,2.0
'129129,calca-bia-com-cinto-colcci,0,INDIGO,36,627.0,2.0
'129129,calca-bia-com-cinto-colcci,COLCCI,INDIGO,34,627.0,1.0
'129135,shorts-bruna-colcci-5,0,INDIGO,36,498.0,1.0
'129135,shorts-bruna-colcci-5,COLCCI,INDIGO,34,498.0,1.0
'129135,shorts-bruna-colcci-5,0,INDIGO,38,498.0,1.0
'129140,short-linho-open,OPEN,ROXO/ VERDE/ AZUL,PP,285.0,1.0
'129141,saia-mia-open,0,INDIGO,40,295.0,1.0
'129141,saia-mia-open,0,INDIGO,38,295.0,1.0
'129141,saia-mia-open,OPEN,INDIGO,36,295.0,0.0
'129142,top-xadrez-open,0,XADREZ LARANJA,G,267.0,1.0
'129142,top-xadrez-open,0,XADREZ LARANJA,M,267.0,1.0
'129142,top-xadrez-open,OPEN,XADREZ LARANJA,P,267.0,1.0
'129143,top-listrado-open,OPEN,AZUL/ VERDE,P,219.0,2.0
'129158,calca-bruna-com-cinto-colcci-1,0,INDIGO,38,668.0,1.0
'129158,calca-bruna-com-cinto-colcci-1,COLCCI,INDIGO,36,668.0,1.0
'129159,shorts-botoes-bruna-colcci,0,INDIGO,36,378.0,2.0
'129159,shorts-botoes-bruna-colcci,0,INDIGO,42,378.0,1.0
'129159,shorts-botoes-bruna-colcci,0,INDIGO,40,378.0,1.0
'129159,shorts-botoes-bruna-colcci,COLCCI,INDIGO,34,378.0,1.0
'129159,shorts-botoes-bruna-colcci,0,INDIGO,38,378.0,2.0
'129163,blusa-amarracao-colcci,0,LARANJA ETELA,M,208.0,1.0
'129163,blusa-amarracao-colcci,0,LARANJA ETELA,P,208.0,1.0
'129163,blusa-amarracao-colcci,COLCCI,LARANJA ETELA,PP,208.0,1.0
'129164,blusa-paete-colcci,0,AZUL,G,349.0,1.0
'129164,blusa-paete-colcci,0,AZUL,M,349.0,2.0
'129164,blusa-paete-colcci,0,AZUL,P,349.0,2.0
'129164,blusa-paete-colcci,COLCCI,AZUL,PP,349.0,2.0
'129165,vestido-frente-unica-colcci,0,ROSA ULTRA ROSE,M,569.0,1.0
'129165,vestido-frente-unica-colcci,0,ROSA ULTRA ROSE,P,569.0,2.0
'129165,vestido-frente-unica-colcci,COLCCI,ROSA ULTRA ROSE,PP,569.0,2.0
'129166,vestido-frente-unica-midi-paete-azul-colcci,0,AZUL,42,1248.0,1.0
'129166,vestido-frente-unica-midi-paete-azul-colcci,0,AZUL,40,1248.0,0.0
'129166,vestido-frente-unica-midi-paete-azul-colcci,0,AZUL,38,1248.0,2.0
'129166,vestido-frente-unica-midi-paete-azul-colcci,COLCCI,AZUL,36,1248.0,2.0
'129167,vestido-manga-kimono-shoulder,0,PRETO,44,399.0,1.0
'129167,vestido-manga-kimono-shoulder,0,PRETO,42,399.0,1.0
'129167,vestido-manga-kimono-shoulder,0,PRETO,40,399.0,1.0
'129167,vestido-manga-kimono-shoulder,Shoulder,PRETO,36,399.0,1.0
